Race,Year,Circuit,Driver,DriverNumber,Team,LapNumber,PositionBefore,PositionAfter,PositionChange,ValidLapsEvaluated,Compound,TyreLife,FreshTyre,TrackStatus,IsSafetyCarPit,IsYellowFlagPit,TotalRaceLaps,RaceProgress,Label,OvertakingDifficulty,PitLossSeconds,OvertakingDifficulty_Numeric,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife_Category,Compound_Numeric,EarlyRace,MidRace,LateRace,LapsToEnd,EstimatedStintLength,InTypicalPitWindow
Dutch Grand Prix,2023,Zandvoort,ALO,14,Aston Martin,48.0,2.0,3.5,1.5,4,SOFT,38.0,True,1,False,False,72.0,0.6666666666666666,1.0,Hard,14.0,1,1.0,0,1,0,0,Worn,1.0,0,1,0,24.0,38.0,1
Dutch Grand Prix,2023,Zandvoort,ALO,14,Aston Martin,49.0,2.0,3.4,1.4,5,SOFT,3.0,False,1,False,False,72.0,0.6805555555555556,1.0,Hard,14.0,1,1.0,0,1,0,0,Fresh,1.0,0,0,1,23.0,3.0,1
Dutch Grand Prix,2023,Zandvoort,LEC,16,Ferrari,2.0,15.0,5.6,-9.4,5,INTERMEDIATE,1.0,True,1,False,False,72.0,0.027777777777777776,1.0,Hard,14.0,1,14.0,0,0,1,0,Fresh,2.0,1,0,0,70.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,LEC,16,Ferrari,11.0,6.0,13.0,7.0,3,INTERMEDIATE,10.0,True,1,False,False,72.0,0.1527777777777778,0.0,Hard,14.0,1,5.0,0,0,1,0,Fresh,2.0,1,0,0,61.0,10.0,0
Dutch Grand Prix,2023,Zandvoort,LEC,16,Ferrari,12.0,4.0,13.0,9.0,3,SOFT,1.0,True,1,False,False,72.0,0.16666666666666666,0.0,Hard,14.0,1,3.0,0,0,0,0,Fresh,1.0,1,0,0,60.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,STR,18,Aston Martin,4.0,14.0,18.0,4.0,3,SOFT,4.0,True,1,False,False,72.0,0.05555555555555555,0.0,Hard,14.0,1,13.0,0,0,1,0,Fresh,1.0,1,0,0,68.0,4.0,0
Dutch Grand Prix,2023,Zandvoort,STR,18,Aston Martin,5.0,18.0,18.0,0.0,3,INTERMEDIATE,1.0,True,1,False,False,72.0,0.06944444444444445,1.0,Hard,14.0,1,17.0,0,0,0,1,Fresh,2.0,1,0,0,67.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,STR,18,Aston Martin,9.0,18.0,19.0,1.0,4,INTERMEDIATE,5.0,True,1,False,False,72.0,0.125,1.0,Hard,14.0,1,17.0,0,0,0,1,Fresh,2.0,1,0,0,63.0,5.0,0
Dutch Grand Prix,2023,Zandvoort,STR,18,Aston Martin,10.0,19.0,19.0,0.0,5,SOFT,1.0,True,1,False,False,72.0,0.1388888888888889,1.0,Hard,14.0,1,18.0,0,0,0,1,Fresh,1.0,1,0,0,62.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,STR,18,Aston Martin,34.0,17.0,19.0,2.0,4,MEDIUM,18.0,True,1,False,False,72.0,0.4722222222222222,1.0,Hard,14.0,1,16.0,0,0,0,1,Good,2.0,0,1,0,38.0,18.0,1
Dutch Grand Prix,2023,Zandvoort,STR,18,Aston Martin,35.0,19.0,19.0,0.0,5,SOFT,1.0,True,1,False,False,72.0,0.4861111111111111,1.0,Hard,14.0,1,18.0,0,0,0,1,Fresh,1.0,0,1,0,37.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,MAG,20,Haas F1 Team,2.0,20.0,9.8,-10.2,5,INTERMEDIATE,1.0,True,1,False,False,72.0,0.027777777777777776,1.0,Hard,14.0,1,19.0,0,0,0,1,Fresh,2.0,1,0,0,70.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,MAG,20,Haas F1 Team,9.0,9.0,7.25,-1.75,4,INTERMEDIATE,8.0,True,1,False,False,72.0,0.125,1.0,Hard,14.0,1,8.0,0,0,1,0,Fresh,2.0,1,0,0,63.0,8.0,0
Dutch Grand Prix,2023,Zandvoort,MAG,20,Haas F1 Team,10.0,10.0,7.2,-2.8,5,SOFT,1.0,True,1,False,False,72.0,0.1388888888888889,1.0,Hard,14.0,1,9.0,0,0,1,0,Fresh,1.0,1,0,0,62.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,MAG,20,Haas F1 Team,35.0,13.0,18.0,5.0,4,SOFT,26.0,True,1,False,False,72.0,0.4861111111111111,0.0,Hard,14.0,1,12.0,0,0,1,0,Worn,1.0,0,1,0,37.0,26.0,1
Dutch Grand Prix,2023,Zandvoort,MAG,20,Haas F1 Team,36.0,14.0,18.0,4.0,5,MEDIUM,1.0,True,1,False,False,72.0,0.5,0.0,Hard,14.0,1,13.0,0,0,1,0,Fresh,2.0,0,1,0,36.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,TSU,22,AlphaTauri,2.0,18.0,8.6,-9.4,5,INTERMEDIATE,6.0,False,1,False,False,72.0,0.027777777777777776,1.0,Hard,14.0,1,17.0,0,0,0,1,Fresh,2.0,1,0,0,70.0,6.0,0
Dutch Grand Prix,2023,Zandvoort,TSU,22,AlphaTauri,10.0,8.0,9.25,1.25,4,INTERMEDIATE,14.0,False,1,False,False,72.0,0.1388888888888889,1.0,Hard,14.0,1,7.0,0,0,1,0,Good,2.0,1,0,0,62.0,14.0,0
Dutch Grand Prix,2023,Zandvoort,TSU,22,AlphaTauri,11.0,8.0,9.25,1.25,4,SOFT,1.0,True,1,False,False,72.0,0.1527777777777778,1.0,Hard,14.0,1,7.0,0,0,1,0,Fresh,1.0,1,0,0,61.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,ALB,23,Williams,44.0,5.0,8.25,3.25,4,SOFT,44.0,True,1,False,False,72.0,0.6111111111111112,0.0,Hard,14.0,1,4.0,0,0,0,0,Worn,1.0,0,1,0,28.0,44.0,1
Dutch Grand Prix,2023,Zandvoort,ALB,23,Williams,45.0,5.0,8.2,3.1999999999999993,5,MEDIUM,1.0,True,1,False,False,72.0,0.625,0.0,Hard,14.0,1,4.0,0,0,0,0,Fresh,2.0,0,1,0,27.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,ALB,23,Williams,64.0,9.0,8.0,-1.0,3,INTERMEDIATE,6.0,False,51,False,False,72.0,0.8888888888888888,1.0,Hard,14.0,1,8.0,0,0,1,0,Fresh,2.0,0,0,1,8.0,6.0,0
Dutch Grand Prix,2023,Zandvoort,ZHO,24,Alfa Romeo,2.0,17.0,2.2,-14.8,5,INTERMEDIATE,1.0,True,1,False,False,72.0,0.027777777777777776,1.0,Hard,14.0,1,16.0,0,0,0,1,Fresh,2.0,1,0,0,70.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,ZHO,24,Alfa Romeo,10.0,3.0,6.0,3.0,4,INTERMEDIATE,9.0,True,1,False,False,72.0,0.1388888888888889,0.0,Hard,14.0,1,2.0,0,1,0,0,Fresh,2.0,1,0,0,62.0,9.0,0
Dutch Grand Prix,2023,Zandvoort,ZHO,24,Alfa Romeo,11.0,4.0,6.0,2.0,4,MEDIUM,1.0,True,1,False,False,72.0,0.1527777777777778,1.0,Hard,14.0,1,3.0,0,0,0,0,Fresh,2.0,1,0,0,61.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,ZHO,24,Alfa Romeo,37.0,12.0,16.5,4.5,4,MEDIUM,27.0,True,1,False,False,72.0,0.5138888888888888,0.0,Hard,14.0,1,11.0,0,0,1,0,Worn,2.0,0,1,0,35.0,27.0,1
Dutch Grand Prix,2023,Zandvoort,ZHO,24,Alfa Romeo,38.0,12.0,16.4,4.399999999999999,5,SOFT,1.0,True,1,False,False,72.0,0.5277777777777778,0.0,Hard,14.0,1,11.0,0,0,1,0,Fresh,1.0,0,1,0,34.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,HUL,27,Haas F1 Team,48.0,10.0,16.0,6.0,4,MEDIUM,32.0,True,1,False,False,72.0,0.6666666666666666,0.0,Hard,14.0,1,9.0,0,0,1,0,Worn,2.0,0,1,0,24.0,32.0,1
Dutch Grand Prix,2023,Zandvoort,HUL,27,Haas F1 Team,49.0,12.0,16.0,4.0,5,SOFT,1.0,True,1,False,False,72.0,0.6805555555555556,0.0,Hard,14.0,1,11.0,0,0,1,0,Fresh,1.0,0,0,1,23.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,OCO,31,Alpine,2.0,12.0,10.0,-2.0,4,SOFT,2.0,True,1,False,False,72.0,0.027777777777777776,1.0,Hard,14.0,1,11.0,0,0,1,0,Fresh,1.0,1,0,0,70.0,2.0,0
Dutch Grand Prix,2023,Zandvoort,OCO,31,Alpine,3.0,14.0,10.0,-4.0,5,INTERMEDIATE,1.0,True,1,False,False,72.0,0.041666666666666664,1.0,Hard,14.0,1,13.0,0,0,1,0,Fresh,2.0,1,0,0,69.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,OCO,31,Alpine,10.0,9.0,9.5,0.5,4,INTERMEDIATE,8.0,True,1,False,False,72.0,0.1388888888888889,1.0,Hard,14.0,1,8.0,0,0,1,0,Fresh,2.0,1,0,0,62.0,8.0,0
Dutch Grand Prix,2023,Zandvoort,OCO,31,Alpine,11.0,9.0,9.5,0.5,4,SOFT,1.0,True,1,False,False,72.0,0.1527777777777778,1.0,Hard,14.0,1,8.0,0,0,1,0,Fresh,1.0,1,0,0,61.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,OCO,31,Alpine,43.0,6.0,10.25,4.25,4,SOFT,33.0,True,1,False,False,72.0,0.5972222222222222,0.0,Hard,14.0,1,5.0,0,0,1,0,Worn,1.0,0,1,0,29.0,33.0,1
Dutch Grand Prix,2023,Zandvoort,OCO,31,Alpine,44.0,7.0,10.0,3.0,5,SOFT,1.0,True,1,False,False,72.0,0.6111111111111112,0.0,Hard,14.0,1,6.0,0,0,1,0,Fresh,1.0,0,1,0,28.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,OCO,31,Alpine,64.0,11.0,10.0,-1.0,3,INTERMEDIATE,1.0,True,51,False,False,72.0,0.8888888888888888,1.0,Hard,14.0,1,10.0,0,0,1,0,Fresh,2.0,0,0,1,8.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,NOR,4,McLaren,3.0,1.0,12.0,11.0,4,SOFT,3.0,True,1,False,False,72.0,0.041666666666666664,0.0,Hard,14.0,1,0.0,1,1,0,0,Fresh,1.0,1,0,0,69.0,3.0,0
Dutch Grand Prix,2023,Zandvoort,NOR,4,McLaren,4.0,10.0,11.8,1.8000000000000007,5,INTERMEDIATE,1.0,True,1,False,False,72.0,0.05555555555555555,1.0,Hard,14.0,1,9.0,0,0,1,0,Fresh,2.0,1,0,0,68.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,NOR,4,McLaren,10.0,11.0,11.75,0.75,4,INTERMEDIATE,7.0,True,1,False,False,72.0,0.1388888888888889,1.0,Hard,14.0,1,10.0,0,0,1,0,Fresh,2.0,1,0,0,62.0,7.0,0
Dutch Grand Prix,2023,Zandvoort,NOR,4,McLaren,11.0,10.0,11.75,1.75,4,SOFT,2.0,False,1,False,False,72.0,0.1527777777777778,1.0,Hard,14.0,1,9.0,0,0,1,0,Fresh,1.0,1,0,0,61.0,2.0,0
Dutch Grand Prix,2023,Zandvoort,NOR,4,McLaren,42.0,9.0,12.5,3.5,4,SOFT,33.0,False,1,False,False,72.0,0.5833333333333334,0.0,Hard,14.0,1,8.0,0,0,1,0,Worn,1.0,0,1,0,30.0,33.0,1
Dutch Grand Prix,2023,Zandvoort,NOR,4,McLaren,43.0,10.0,12.0,2.0,5,SOFT,4.0,False,1,False,False,72.0,0.5972222222222222,1.0,Hard,14.0,1,9.0,0,0,1,0,Fresh,1.0,0,1,0,29.0,4.0,1
Dutch Grand Prix,2023,Zandvoort,NOR,4,McLaren,64.0,7.0,7.0,0.0,3,INTERMEDIATE,12.0,False,51,False,False,72.0,0.8888888888888888,1.0,Hard,14.0,1,6.0,0,0,1,0,Good,2.0,0,0,1,8.0,12.0,0
Dutch Grand Prix,2023,Zandvoort,LAW,40,AlphaTauri,2.0,19.0,12.4,-6.6,5,INTERMEDIATE,6.0,False,1,False,False,72.0,0.027777777777777776,1.0,Hard,14.0,1,18.0,0,0,0,1,Fresh,2.0,1,0,0,70.0,6.0,0
Dutch Grand Prix,2023,Zandvoort,LAW,40,AlphaTauri,10.0,12.0,17.0,5.0,4,INTERMEDIATE,14.0,False,1,False,False,72.0,0.1388888888888889,0.0,Hard,14.0,1,11.0,0,0,1,0,Good,2.0,1,0,0,62.0,14.0,0
Dutch Grand Prix,2023,Zandvoort,LAW,40,AlphaTauri,11.0,11.0,17.0,6.0,4,SOFT,1.0,True,1,False,False,72.0,0.1527777777777778,0.0,Hard,14.0,1,10.0,0,0,1,0,Fresh,1.0,1,0,0,61.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,LAW,40,AlphaTauri,46.0,16.0,18.0,2.0,4,MEDIUM,29.0,True,1,False,False,72.0,0.6388888888888888,1.0,Hard,14.0,1,15.0,0,0,0,1,Worn,2.0,0,1,0,26.0,29.0,1
Dutch Grand Prix,2023,Zandvoort,LAW,40,AlphaTauri,47.0,18.0,18.0,0.0,5,SOFT,1.0,True,1,False,False,72.0,0.6527777777777778,1.0,Hard,14.0,1,17.0,0,0,0,1,Fresh,1.0,0,1,0,25.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,HAM,44,Mercedes,3.0,12.0,13.0,1.0,4,MEDIUM,3.0,True,1,False,False,72.0,0.041666666666666664,1.0,Hard,14.0,1,11.0,0,0,1,0,Fresh,2.0,1,0,0,69.0,3.0,0
Dutch Grand Prix,2023,Zandvoort,HAM,44,Mercedes,4.0,20.0,13.0,-7.0,4,INTERMEDIATE,1.0,True,1,False,False,72.0,0.05555555555555555,1.0,Hard,14.0,1,19.0,0,0,0,1,Fresh,2.0,1,0,0,68.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,HAM,44,Mercedes,9.0,13.0,16.0,3.0,4,INTERMEDIATE,6.0,True,1,False,False,72.0,0.125,0.0,Hard,14.0,1,12.0,0,0,1,0,Fresh,2.0,1,0,0,63.0,6.0,0
Dutch Grand Prix,2023,Zandvoort,HAM,44,Mercedes,10.0,13.0,16.0,3.0,5,SOFT,1.0,True,1,False,False,72.0,0.1388888888888889,0.0,Hard,14.0,1,12.0,0,0,1,0,Fresh,1.0,1,0,0,62.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,HAM,44,Mercedes,45.0,7.0,11.25,4.25,4,SOFT,36.0,True,1,False,False,72.0,0.625,0.0,Hard,14.0,1,6.0,0,0,1,0,Worn,1.0,0,1,0,27.0,36.0,1
Dutch Grand Prix,2023,Zandvoort,HAM,44,Mercedes,46.0,8.0,11.2,3.1999999999999993,5,SOFT,1.0,True,1,False,False,72.0,0.6388888888888888,0.0,Hard,14.0,1,7.0,0,0,1,0,Fresh,1.0,0,1,0,26.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,SAI,55,Ferrari,2.0,5.0,7.0,2.0,4,SOFT,2.0,True,1,False,False,72.0,0.027777777777777776,1.0,Hard,14.0,1,4.0,0,0,0,0,Fresh,1.0,1,0,0,70.0,2.0,0
Dutch Grand Prix,2023,Zandvoort,SAI,55,Ferrari,3.0,8.0,7.0,-1.0,5,INTERMEDIATE,1.0,True,1,False,False,72.0,0.041666666666666664,1.0,Hard,14.0,1,7.0,0,0,1,0,Fresh,2.0,1,0,0,69.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,SAI,55,Ferrari,10.0,6.0,5.0,-1.0,4,INTERMEDIATE,8.0,True,1,False,False,72.0,0.1388888888888889,1.0,Hard,14.0,1,5.0,0,0,1,0,Fresh,2.0,1,0,0,62.0,8.0,0
Dutch Grand Prix,2023,Zandvoort,SAI,55,Ferrari,11.0,7.0,5.0,-2.0,4,SOFT,1.0,True,1,False,False,72.0,0.1527777777777778,1.0,Hard,14.0,1,6.0,0,0,1,0,Fresh,1.0,1,0,0,61.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,SAI,55,Ferrari,41.0,5.0,8.0,3.0,4,SOFT,31.0,True,1,False,False,72.0,0.5694444444444444,0.0,Hard,14.0,1,4.0,0,0,0,0,Worn,1.0,0,1,0,31.0,31.0,1
Dutch Grand Prix,2023,Zandvoort,SAI,55,Ferrari,42.0,5.0,7.4,2.4000000000000004,5,SOFT,3.0,False,1,False,False,72.0,0.5833333333333334,0.0,Hard,14.0,1,4.0,0,0,0,0,Fresh,1.0,0,1,0,30.0,3.0,1
Dutch Grand Prix,2023,Zandvoort,RUS,63,Mercedes,4.0,3.0,14.0,11.0,4,SOFT,4.0,True,1,False,False,72.0,0.05555555555555555,0.0,Hard,14.0,1,2.0,0,1,0,0,Fresh,1.0,1,0,0,68.0,4.0,0
Dutch Grand Prix,2023,Zandvoort,RUS,63,Mercedes,5.0,12.0,14.0,2.0,4,INTERMEDIATE,1.0,True,1,False,False,72.0,0.06944444444444445,1.0,Hard,14.0,1,11.0,0,0,1,0,Fresh,2.0,1,0,0,67.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,RUS,63,Mercedes,10.0,14.0,18.0,4.0,4,INTERMEDIATE,6.0,True,1,False,False,72.0,0.1388888888888889,0.0,Hard,14.0,1,13.0,0,0,1,0,Fresh,2.0,1,0,0,62.0,6.0,0
Dutch Grand Prix,2023,Zandvoort,RUS,63,Mercedes,11.0,16.0,18.0,2.0,4,SOFT,1.0,True,1,False,False,72.0,0.1527777777777778,1.0,Hard,14.0,1,15.0,0,0,0,1,Fresh,1.0,1,0,0,61.0,1.0,0
Dutch Grand Prix,2023,Zandvoort,RUS,63,Mercedes,67.0,11.0,17.0,6.0,4,INTERMEDIATE,9.0,False,1,False,False,72.0,0.9305555555555556,0.0,Hard,14.0,1,10.0,0,0,1,0,Fresh,2.0,0,0,1,5.0,9.0,0
Dutch Grand Prix,2023,Zandvoort,RUS,63,Mercedes,68.0,17.0,17.0,0.0,4,INTERMEDIATE,7.0,False,1,False,False,72.0,0.9444444444444444,1.0,Hard,14.0,1,16.0,0,0,0,1,Fresh,2.0,0,0,1,4.0,7.0,0
Dutch Grand Prix,2023,Zandvoort,BOT,77,Alfa Romeo,47.0,13.0,17.0,4.0,4,MEDIUM,31.0,True,1,False,False,72.0,0.6527777777777778,0.0,Hard,14.0,1,12.0,0,0,1,0,Worn,2.0,0,1,0,25.0,31.0,1
Dutch Grand Prix,2023,Zandvoort,BOT,77,Alfa Romeo,48.0,13.0,17.0,4.0,5,SOFT,1.0,True,1,False,False,72.0,0.6666666666666666,0.0,Hard,14.0,1,12.0,0,0,1,0,Fresh,1.0,0,1,0,24.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,PIA,81,McLaren,46.0,6.0,12.25,6.25,4,SOFT,31.0,True,1,False,False,72.0,0.6388888888888888,0.0,Hard,14.0,1,5.0,0,0,1,0,Worn,1.0,0,1,0,26.0,31.0,1
Dutch Grand Prix,2023,Zandvoort,PIA,81,McLaren,47.0,7.0,12.2,5.199999999999999,5,MEDIUM,1.0,True,1,False,False,72.0,0.6527777777777778,0.0,Hard,14.0,1,6.0,0,0,1,0,Fresh,2.0,0,1,0,25.0,1.0,1
Dutch Grand Prix,2023,Zandvoort,PIA,81,McLaren,64.0,10.0,9.0,-1.0,3,INTERMEDIATE,5.0,False,51,False,False,72.0,0.8888888888888888,1.0,Hard,14.0,1,9.0,0,0,1,0,Fresh,2.0,0,0,1,8.0,5.0,0
Italian Grand Prix,2023,Monza,VER,1,Red Bull Racing,20.0,1.0,2.0,1.0,4,MEDIUM,20.0,True,1,False,False,51.0,0.39215686274509803,1.0,Easy,16.0,3,0.0,1,1,0,0,Good,2.0,0,1,0,31.0,20.0,1
Italian Grand Prix,2023,Monza,VER,1,Red Bull Racing,21.0,1.0,1.8,0.8,5,HARD,1.0,True,1,False,False,51.0,0.4117647058823529,1.0,Easy,16.0,3,0.0,1,1,0,0,Fresh,3.0,0,1,0,30.0,1.0,1
Italian Grand Prix,2023,Monza,GAS,10,Alpine,10.0,17.0,18.25,1.25,4,MEDIUM,10.0,True,1,False,False,51.0,0.19607843137254902,1.0,Easy,16.0,3,16.0,0,0,0,1,Fresh,2.0,1,0,0,41.0,10.0,0
Italian Grand Prix,2023,Monza,GAS,10,Alpine,11.0,18.0,18.2,0.1999999999999993,5,HARD,4.0,False,1,False,False,51.0,0.21568627450980393,1.0,Easy,16.0,3,17.0,0,0,0,1,Fresh,3.0,1,0,0,40.0,4.0,0
Italian Grand Prix,2023,Monza,GAS,10,Alpine,31.0,15.0,18.25,3.25,4,HARD,24.0,False,1,False,False,51.0,0.6078431372549019,0.0,Easy,16.0,3,14.0,0,0,1,0,Good,3.0,0,1,0,20.0,24.0,1
Italian Grand Prix,2023,Monza,GAS,10,Alpine,32.0,17.0,18.2,1.1999999999999993,5,MEDIUM,1.0,True,1,False,False,51.0,0.6274509803921569,1.0,Easy,16.0,3,16.0,0,0,0,1,Fresh,2.0,0,1,0,19.0,1.0,1
Italian Grand Prix,2023,Monza,PER,11,Red Bull Racing,21.0,2.0,5.25,3.25,4,MEDIUM,21.0,True,1,False,False,51.0,0.4117647058823529,0.0,Easy,16.0,3,1.0,0,1,0,0,Good,2.0,0,1,0,30.0,21.0,1
Italian Grand Prix,2023,Monza,PER,11,Red Bull Racing,22.0,1.0,5.0,4.0,5,HARD,1.0,True,1,False,False,51.0,0.43137254901960786,0.0,Easy,16.0,3,0.0,1,1,0,0,Fresh,3.0,0,1,0,29.0,1.0,1
Italian Grand Prix,2023,Monza,ALO,14,Aston Martin,21.0,7.0,11.0,4.0,4,MEDIUM,21.0,True,1,False,False,51.0,0.4117647058823529,0.0,Easy,16.0,3,6.0,0,0,1,0,Good,2.0,0,1,0,30.0,21.0,1
Italian Grand Prix,2023,Monza,ALO,14,Aston Martin,22.0,6.0,10.8,4.800000000000001,5,HARD,4.0,False,1,False,False,51.0,0.43137254901960786,0.0,Easy,16.0,3,5.0,0,0,1,0,Fresh,3.0,0,1,0,29.0,4.0,1
Italian Grand Prix,2023,Monza,LEC,16,Ferrari,20.0,2.0,4.75,2.75,4,MEDIUM,20.0,True,1,False,False,51.0,0.39215686274509803,0.0,Easy,16.0,3,1.0,0,1,0,0,Good,2.0,0,1,0,31.0,20.0,1
Italian Grand Prix,2023,Monza,LEC,16,Ferrari,21.0,3.0,4.6,1.5999999999999996,5,HARD,1.0,True,1,False,False,51.0,0.4117647058823529,1.0,Easy,16.0,3,2.0,0,1,0,0,Fresh,3.0,0,1,0,30.0,1.0,1
Italian Grand Prix,2023,Monza,STR,18,Aston Martin,20.0,12.0,17.75,5.75,4,MEDIUM,20.0,True,1,False,False,51.0,0.39215686274509803,0.0,Easy,16.0,3,11.0,0,0,1,0,Good,2.0,0,1,0,31.0,20.0,1
Italian Grand Prix,2023,Monza,STR,18,Aston Martin,21.0,13.0,17.6,4.600000000000001,5,HARD,5.0,False,1,False,False,51.0,0.4117647058823529,0.0,Easy,16.0,3,12.0,0,0,1,0,Fresh,3.0,0,1,0,30.0,5.0,1
Italian Grand Prix,2023,Monza,SAR,2,Williams,14.0,12.0,16.0,4.0,4,MEDIUM,17.0,False,1,False,False,51.0,0.27450980392156865,0.0,Easy,16.0,3,11.0,0,0,1,0,Good,2.0,1,0,0,37.0,17.0,0
Italian Grand Prix,2023,Monza,SAR,2,Williams,15.0,15.0,16.0,1.0,5,HARD,4.0,False,1,False,False,51.0,0.29411764705882354,1.0,Easy,16.0,3,14.0,0,0,1,0,Fresh,3.0,1,0,0,36.0,4.0,1
Italian Grand Prix,2023,Monza,MAG,20,Haas F1 Team,12.0,18.0,19.0,1.0,4,HARD,16.0,False,1,False,False,51.0,0.23529411764705882,1.0,Easy,16.0,3,17.0,0,0,0,1,Good,3.0,1,0,0,39.0,16.0,0
Italian Grand Prix,2023,Monza,MAG,20,Haas F1 Team,13.0,17.0,19.0,2.0,5,MEDIUM,1.0,True,1,False,False,51.0,0.2549019607843137,1.0,Easy,16.0,3,16.0,0,0,0,1,Fresh,2.0,1,0,0,38.0,1.0,0
Italian Grand Prix,2023,Monza,MAG,20,Haas F1 Team,33.0,17.0,19.0,2.0,4,MEDIUM,21.0,True,1,False,False,51.0,0.6470588235294118,1.0,Easy,16.0,3,16.0,0,0,0,1,Good,2.0,0,1,0,18.0,21.0,1
Italian Grand Prix,2023,Monza,MAG,20,Haas F1 Team,34.0,18.0,19.0,1.0,5,MEDIUM,1.0,True,1,False,False,51.0,0.6666666666666666,1.0,Easy,16.0,3,17.0,0,0,0,1,Fresh,2.0,0,1,0,17.0,1.0,1
Italian Grand Prix,2023,Monza,ALB,23,Williams,15.0,6.0,12.75,6.75,4,MEDIUM,18.0,False,1,False,False,51.0,0.29411764705882354,0.0,Easy,16.0,3,5.0,0,0,1,0,Good,2.0,1,0,0,36.0,18.0,1
Italian Grand Prix,2023,Monza,ALB,23,Williams,16.0,9.0,12.6,3.5999999999999996,5,HARD,4.0,False,1,False,False,51.0,0.3137254901960784,0.0,Easy,16.0,3,8.0,0,0,1,0,Fresh,3.0,1,0,0,35.0,4.0,1
Italian Grand Prix,2023,Monza,ZHO,24,Alfa Romeo,11.0,15.0,16.0,1.0,4,MEDIUM,11.0,True,1,False,False,51.0,0.21568627450980393,1.0,Easy,16.0,3,14.0,0,0,1,0,Good,2.0,1,0,0,40.0,11.0,0
Italian Grand Prix,2023,Monza,ZHO,24,Alfa Romeo,12.0,17.0,15.8,-1.1999999999999993,5,HARD,4.0,False,1,False,False,51.0,0.23529411764705882,1.0,Easy,16.0,3,16.0,0,0,0,1,Fresh,3.0,1,0,0,39.0,4.0,0
Italian Grand Prix,2023,Monza,ZHO,24,Alfa Romeo,33.0,12.0,17.0,5.0,4,HARD,25.0,False,1,False,False,51.0,0.6470588235294118,0.0,Easy,16.0,3,11.0,0,0,1,0,Good,3.0,0,1,0,18.0,25.0,1
Italian Grand Prix,2023,Monza,ZHO,24,Alfa Romeo,34.0,14.0,16.8,2.8000000000000007,5,MEDIUM,1.0,True,1,False,False,51.0,0.6666666666666666,0.0,Easy,16.0,3,13.0,0,0,1,0,Fresh,2.0,0,1,0,17.0,1.0,1
Italian Grand Prix,2023,Monza,HUL,27,Haas F1 Team,14.0,11.0,17.0,6.0,4,MEDIUM,17.0,False,1,False,False,51.0,0.27450980392156865,0.0,Easy,16.0,3,10.0,0,0,1,0,Good,2.0,1,0,0,37.0,17.0,0
Italian Grand Prix,2023,Monza,HUL,27,Haas F1 Team,15.0,13.0,17.0,4.0,5,HARD,6.0,False,1,False,False,51.0,0.29411764705882354,0.0,Easy,16.0,3,12.0,0,0,1,0,Fresh,3.0,1,0,0,36.0,6.0,1
Italian Grand Prix,2023,Monza,HUL,27,Haas F1 Team,39.0,14.0,17.0,3.0,4,HARD,30.0,False,1,False,False,51.0,0.7647058823529411,0.0,Easy,16.0,3,13.0,0,0,1,0,Worn,3.0,0,0,1,12.0,30.0,0
Italian Grand Prix,2023,Monza,HUL,27,Haas F1 Team,40.0,14.0,17.0,3.0,5,MEDIUM,4.0,False,1,False,False,51.0,0.7843137254901961,0.0,Easy,16.0,3,13.0,0,0,1,0,Fresh,2.0,0,0,1,11.0,4.0,0
Italian Grand Prix,2023,Monza,OCO,31,Alpine,24.0,10.0,19.0,9.0,4,MEDIUM,24.0,True,1,False,False,51.0,0.47058823529411764,0.0,Easy,16.0,3,9.0,0,0,1,0,Good,2.0,0,1,0,27.0,24.0,1
Italian Grand Prix,2023,Monza,OCO,31,Alpine,25.0,12.0,19.0,7.0,5,HARD,4.0,False,1,False,False,51.0,0.49019607843137253,0.0,Easy,16.0,3,11.0,0,0,1,0,Fresh,3.0,0,1,0,26.0,4.0,1
