PositionBefore,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife,Compound_Numeric,FreshTyre,RaceProgress,EarlyRace,MidRace,LateRace,LapsToEnd,OvertakingDifficulty_Numeric,PitLossSeconds,EstimatedStintLength,InTypicalPitWindow,Year
11.0,10.0,0,0,1,0,3.0,3.0,False,0.5512820512820513,0,1,0,35.0,0,18.0,3.0,1,2024
11.0,10.0,0,0,1,0,8.0,3.0,False,0.6153846153846154,0,1,0,30.0,0,18.0,8.0,1,2024
16.0,15.0,0,0,0,1,1.0,1.0,True,0.6282051282051282,0,1,0,29.0,0,18.0,1.0,1,2024
15.0,14.0,0,0,1,0,57.0,3.0,False,0.7307692307692307,0,0,1,21.0,0,18.0,57.0,1,2024
16.0,15.0,0,0,0,1,1.0,2.0,True,0.7435897435897436,0,0,1,20.0,0,18.0,1.0,1,2024
16.0,15.0,0,0,0,1,69.0,3.0,True,0.8974358974358975,0,0,1,8.0,0,18.0,69.0,0,2024
16.0,15.0,0,0,0,1,1.0,1.0,True,0.9102564102564102,0,0,1,7.0,0,18.0,1.0,0,2024
1.0,0.0,1,1,0,0,20.0,2.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,20.0,1,2024
2.0,1.0,0,1,0,0,1.0,2.0,True,0.6571428571428571,0,1,0,24.0,2,15.0,1.0,1,2024
14.0,13.0,0,0,1,0,15.0,2.0,True,0.5714285714285714,0,1,0,30.0,2,15.0,15.0,1,2024
18.0,17.0,0,0,0,1,1.0,3.0,True,0.5857142857142857,0,1,0,29.0,2,15.0,1.0,1,2024
13.0,12.0,0,0,1,0,18.0,2.0,True,0.6142857142857143,0,1,0,27.0,2,15.0,18.0,1,2024
15.0,14.0,0,0,1,0,1.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,1.0,1,2024
5.0,4.0,0,0,0,0,19.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,19.0,1,2024
6.0,5.0,0,0,1,0,1.0,3.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,1.0,1,2024
19.0,18.0,0,0,0,1,3.0,3.0,True,0.44285714285714284,0,1,0,39.0,2,15.0,3.0,1,2024
19.0,18.0,0,0,0,1,1.0,2.0,True,0.45714285714285713,0,1,0,38.0,2,15.0,1.0,1,2024
8.0,7.0,0,0,1,0,19.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,19.0,1,2024
8.0,7.0,0,0,1,0,2.0,3.0,False,0.6428571428571429,0,1,0,25.0,2,15.0,2.0,1,2024
4.0,3.0,0,0,0,0,7.0,2.0,True,0.1,1,0,0,63.0,2,15.0,7.0,0,2024
12.0,11.0,0,0,1,0,1.0,2.0,True,0.11428571428571428,1,0,0,62.0,2,15.0,1.0,0,2024
15.0,14.0,0,0,1,0,16.0,2.0,True,0.5857142857142857,0,1,0,29.0,2,15.0,16.0,1,2024
17.0,16.0,0,0,0,1,1.0,2.0,True,0.6,0,1,0,28.0,2,15.0,1.0,1,2024
6.0,5.0,0,0,1,0,44.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,44.0,1,2024
7.0,6.0,0,0,1,0,1.0,2.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,1.0,1,2024
10.0,9.0,0,0,1,0,19.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,19.0,1,2024
10.0,9.0,0,0,1,0,1.0,2.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,1.0,1,2024
12.0,11.0,0,0,1,0,20.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,20.0,1,2024
18.0,17.0,0,0,0,1,1.0,2.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,1.0,1,2024
8.0,7.0,0,0,1,0,12.0,2.0,True,0.17142857142857143,1,0,0,58.0,2,15.0,12.0,0,2024
19.0,18.0,0,0,0,1,1.0,2.0,True,0.18571428571428572,1,0,0,57.0,2,15.0,1.0,0,2024
11.0,10.0,0,0,1,0,19.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,19.0,1,2024
12.0,11.0,0,0,1,0,1.0,2.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,1.0,1,2024
11.0,10.0,0,0,1,0,17.0,2.0,True,0.6142857142857143,0,1,0,27.0,2,15.0,17.0,1,2024
13.0,12.0,0,0,1,0,2.0,2.0,False,0.6285714285714286,0,1,0,26.0,2,15.0,2.0,1,2024
9.0,8.0,0,0,1,0,44.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,44.0,1,2024
9.0,8.0,0,0,1,0,1.0,2.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,1.0,1,2024
1.0,0.0,1,1,0,0,21.0,2.0,True,0.6714285714285714,0,0,1,23.0,2,15.0,21.0,1,2024
1.0,0.0,1,1,0,0,1.0,2.0,True,0.6857142857142857,0,0,1,22.0,2,15.0,1.0,1,2024
5.0,4.0,0,0,0,0,18.0,2.0,True,0.6142857142857143,0,1,0,27.0,2,15.0,18.0,1,2024
7.0,6.0,0,0,1,0,1.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,1.0,1,2024
12.0,11.0,0,0,1,0,18.0,2.0,True,0.6142857142857143,0,1,0,27.0,2,15.0,18.0,1,2024
14.0,13.0,0,0,1,0,1.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,1.0,1,2024
2.0,1.0,0,1,0,0,20.0,2.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,20.0,1,2024
3.0,2.0,0,1,0,0,1.0,3.0,True,0.6571428571428571,0,1,0,24.0,2,15.0,1.0,1,2024
12.0,11.0,0,0,1,0,42.0,2.0,True,0.6,0,1,0,28.0,2,15.0,42.0,1,2024
16.0,15.0,0,0,0,1,1.0,2.0,True,0.6142857142857143,0,1,0,27.0,2,15.0,1.0,1,2024
4.0,3.0,0,0,0,0,19.0,2.0,True,0.6285714285714286,0,1,0,26.0,2,15.0,19.0,1,2024
4.0,3.0,0,0,0,0,1.0,2.0,True,0.6428571428571429,0,1,0,25.0,2,15.0,1.0,1,2024
1.0,0.0,1,1,0,0,20.0,1.0,False,0.25757575757575757,1,0,0,49.0,2,20.0,20.0,1,2024
1.0,0.0,1,1,0,0,1.0,2.0,True,0.2727272727272727,1,0,0,48.0,2,20.0,1.0,1,2024
1.0,0.0,1,1,0,0,27.0,2.0,True,0.6666666666666666,0,1,0,22.0,2,20.0,27.0,1,2024
1.0,0.0,1,1,0,0,1.0,1.0,True,0.6818181818181818,0,0,1,21.0,2,20.0,1.0,1,2024
1.0,0.0,1,1,0,0,23.0,1.0,True,0.3484848484848485,0,1,0,43.0,2,20.0,23.0,1,2024
1.0,0.0,1,1,0,0,1.0,2.0,True,0.36363636363636365,0,1,0,42.0,2,20.0,1.0,1,2024
1.0,0.0,1,1,0,0,24.0,2.0,True,0.7121212121212122,0,0,1,19.0,2,20.0,24.0,1,2024
1.0,0.0,1,1,0,0,4.0,1.0,False,0.7272727272727273,0,0,1,18.0,2,20.0,4.0,1,2024
3.0,2.0,0,1,0,0,19.0,1.0,False,0.24242424242424243,1,0,0,50.0,2,20.0,19.0,1,2024
4.0,3.0,0,0,0,0,1.0,2.0,True,0.25757575757575757,1,0,0,49.0,2,20.0,1.0,1,2024
3.0,2.0,0,1,0,0,27.0,2.0,True,0.6515151515151515,0,1,0,23.0,2,20.0,27.0,1,2024
4.0,3.0,0,0,0,0,4.0,1.0,False,0.6666666666666666,0,1,0,22.0,2,20.0,4.0,1,2024
2.0,1.0,0,1,0,0,18.0,1.0,False,0.22727272727272727,1,0,0,51.0,2,20.0,18.0,1,2024
4.0,3.0,0,0,0,0,1.0,2.0,True,0.24242424242424243,1,0,0,50.0,2,20.0,1.0,1,2024
3.0,2.0,0,1,0,0,21.0,2.0,True,0.5454545454545454,0,1,0,30.0,2,20.0,21.0,1,2024
4.0,3.0,0,0,0,0,1.0,3.0,True,0.5606060606060606,0,1,0,29.0,2,20.0,1.0,1,2024
2.0,1.0,0,1,0,0,24.0,1.0,True,0.36363636363636365,0,1,0,42.0,2,20.0,24.0,1,2024
2.0,1.0,0,1,0,0,1.0,2.0,True,0.3787878787878788,0,1,0,41.0,2,20.0,1.0,1,2024
2.0,1.0,0,1,0,0,23.0,2.0,True,0.7121212121212122,0,0,1,19.0,2,20.0,23.0,1,2024
3.0,2.0,0,1,0,0,4.0,1.0,False,0.7272727272727273,0,0,1,18.0,2,20.0,4.0,1,2024
5.0,4.0,0,0,0,0,15.0,1.0,True,0.22727272727272727,1,0,0,51.0,2,20.0,15.0,1,2024
6.0,5.0,0,0,1,0,1.0,2.0,True,0.24242424242424243,1,0,0,50.0,2,20.0,1.0,1,2024
5.0,4.0,0,0,0,0,21.0,2.0,True,0.5454545454545454,0,1,0,30.0,2,20.0,21.0,1,2024
6.0,5.0,0,0,1,0,1.0,3.0,True,0.5606060606060606,0,1,0,29.0,2,20.0,1.0,1,2024
3.0,2.0,0,1,0,0,24.0,1.0,False,0.3181818181818182,1,0,0,45.0,2,20.0,24.0,1,2024
5.0,4.0,0,0,0,0,1.0,2.0,True,0.3333333333333333,0,1,0,44.0,2,20.0,1.0,1,2024
4.0,3.0,0,0,0,0,25.0,2.0,True,0.696969696969697,0,0,1,20.0,2,20.0,25.0,1,2024
7.0,6.0,0,0,1,0,4.0,1.0,False,0.7121212121212122,0,0,1,19.0,2,20.0,4.0,1,2024
10.0,9.0,0,0,1,0,16.0,1.0,False,0.19696969696969696,1,0,0,53.0,2,20.0,16.0,0,2024
10.0,9.0,0,0,1,0,4.0,1.0,False,0.21212121212121213,1,0,0,52.0,2,20.0,4.0,0,2024
9.0,8.0,0,0,1,0,21.0,1.0,False,0.4696969696969697,0,1,0,35.0,2,20.0,21.0,1,2024
10.0,9.0,0,0,1,0,1.0,2.0,True,0.48484848484848486,0,1,0,34.0,2,20.0,1.0,1,2024
7.0,6.0,0,0,1,0,18.0,2.0,True,0.7424242424242424,0,0,1,17.0,2,20.0,18.0,1,2024
8.0,7.0,0,0,1,0,4.0,1.0,False,0.7575757575757576,0,0,1,16.0,2,20.0,4.0,0,2024
7.0,6.0,0,0,1,0,17.0,1.0,False,0.21212121212121213,1,0,0,52.0,2,20.0,17.0,0,2024
8.0,7.0,0,0,1,0,1.0,2.0,True,0.22727272727272727,1,0,0,51.0,2,20.0,1.0,1,2024
6.0,5.0,0,0,1,0,24.0,2.0,True,0.5757575757575758,0,1,0,28.0,2,20.0,24.0,1,2024
8.0,7.0,0,0,1,0,1.0,3.0,True,0.5909090909090909,0,1,0,27.0,2,20.0,1.0,1,2024
9.0,8.0,0,0,1,0,16.0,1.0,False,0.19696969696969696,1,0,0,53.0,2,20.0,16.0,0,2024
9.0,8.0,0,0,1,0,1.0,2.0,True,0.21212121212121213,1,0,0,52.0,2,20.0,1.0,0,2024
9.0,8.0,0,0,1,0,24.0,2.0,True,0.5606060606060606,0,1,0,29.0,2,20.0,24.0,1,2024
10.0,9.0,0,0,1,0,1.0,3.0,True,0.5757575757575758,0,1,0,28.0,2,20.0,1.0,1,2024
10.0,9.0,0,0,1,0,12.0,1.0,True,0.18181818181818182,1,0,0,54.0,2,20.0,12.0,0,2024
11.0,10.0,0,0,1,0,1.0,2.0,True,0.19696969696969696,1,0,0,53.0,2,20.0,1.0,0,2024
9.0,8.0,0,0,1,0,26.0,2.0,True,0.5757575757575758,0,1,0,28.0,2,20.0,26.0,1,2024
10.0,9.0,0,0,1,0,1.0,3.0,True,0.5909090909090909,0,1,0,27.0,2,20.0,1.0,1,2024
8.0,7.0,0,0,1,0,19.0,1.0,True,0.2878787878787879,1,0,0,47.0,2,20.0,19.0,1,2024
10.0,9.0,0,0,1,0,2.0,2.0,False,0.30303030303030304,1,0,0,46.0,2,20.0,2.0,1,2024
10.0,9.0,0,0,1,0,27.0,2.0,False,0.6818181818181818,0,0,1,21.0,2,20.0,27.0,1,2024
11.0,10.0,0,0,1,0,2.0,3.0,False,0.696969696969697,0,0,1,20.0,2,20.0,2.0,1,2024
16.0,15.0,0,0,0,1,9.0,1.0,True,0.13636363636363635,1,0,0,57.0,2,20.0,9.0,0,2024
18.0,17.0,0,0,0,1,1.0,2.0,True,0.15151515151515152,1,0,0,56.0,2,20.0,1.0,0,2024
10.0,9.0,0,0,1,0,32.0,2.0,True,0.6212121212121212,0,1,0,25.0,2,20.0,32.0,1,2024
11.0,10.0,0,0,1,0,1.0,3.0,True,0.6363636363636364,0,1,0,24.0,2,20.0,1.0,1,2024
6.0,5.0,0,0,1,0,17.0,1.0,True,0.25757575757575757,1,0,0,49.0,2,20.0,17.0,1,2024
9.0,8.0,0,0,1,0,2.0,2.0,False,0.2727272727272727,1,0,0,48.0,2,20.0,2.0,1,2024
13.0,12.0,0,0,1,0,21.0,2.0,False,0.5606060606060606,0,1,0,29.0,2,20.0,21.0,1,2024
14.0,13.0,0,0,1,0,2.0,3.0,False,0.5757575757575758,0,1,0,28.0,2,20.0,2.0,1,2024
10.0,9.0,0,0,1,0,16.0,1.0,True,0.24242424242424243,1,0,0,50.0,2,20.0,16.0,1,2024
12.0,11.0,0,0,1,0,1.0,2.0,True,0.25757575757575757,1,0,0,49.0,2,20.0,1.0,1,2024
13.0,12.0,0,0,1,0,26.0,2.0,True,0.6363636363636364,0,1,0,24.0,2,20.0,26.0,1,2024
13.0,12.0,0,0,1,0,1.0,3.0,True,0.6515151515151515,0,1,0,23.0,2,20.0,1.0,1,2024
13.0,12.0,0,0,1,0,11.0,1.0,True,0.16666666666666666,1,0,0,55.0,2,20.0,11.0,0,2024
14.0,13.0,0,0,1,0,4.0,1.0,False,0.18181818181818182,1,0,0,54.0,2,20.0,4.0,0,2024
15.0,14.0,0,0,1,0,20.0,1.0,False,0.42424242424242425,0,1,0,38.0,2,20.0,20.0,1,2024
16.0,15.0,0,0,0,1,1.0,3.0,True,0.4393939393939394,0,1,0,37.0,2,20.0,1.0,1,2024
15.0,14.0,0,0,1,0,10.0,1.0,True,0.15151515151515152,1,0,0,56.0,2,20.0,10.0,0,2024
16.0,15.0,0,0,0,1,1.0,2.0,True,0.16666666666666666,1,0,0,55.0,2,20.0,1.0,0,2024
15.0,14.0,0,0,1,0,19.0,2.0,True,0.4393939393939394,0,1,0,37.0,2,20.0,19.0,1,2024
16.0,15.0,0,0,0,1,1.0,3.0,True,0.45454545454545453,0,1,0,36.0,2,20.0,1.0,1,2024
13.0,12.0,0,0,1,0,18.0,2.0,True,0.2727272727272727,1,0,0,48.0,2,20.0,18.0,1,2024
15.0,14.0,0,0,1,0,1.0,1.0,True,0.2878787878787879,1,0,0,47.0,2,20.0,1.0,1,2024
14.0,13.0,0,0,1,0,25.0,1.0,True,0.6515151515151515,0,1,0,23.0,2,20.0,25.0,1,2024
15.0,14.0,0,0,1,0,1.0,1.0,True,0.6666666666666666,0,1,0,22.0,2,20.0,1.0,1,2024
17.0,16.0,0,0,0,1,9.0,1.0,True,0.13636363636363635,1,0,0,57.0,2,20.0,9.0,0,2024
20.0,19.0,0,0,0,1,1.0,2.0,True,0.15151515151515152,1,0,0,56.0,2,20.0,1.0,0,2024
18.0,17.0,0,0,0,1,18.0,2.0,True,0.4090909090909091,0,1,0,39.0,2,20.0,18.0,1,2024
19.0,18.0,0,0,0,1,1.0,3.0,True,0.42424242424242425,0,1,0,38.0,2,20.0,1.0,1,2024
18.0,17.0,0,0,0,1,17.0,3.0,True,0.6666666666666666,0,1,0,22.0,2,20.0,17.0,1,2024
18.0,17.0,0,0,0,1,1.0,1.0,True,0.6818181818181818,0,0,1,21.0,2,20.0,1.0,1,2024
15.0,14.0,0,0,1,0,14.0,1.0,True,0.21212121212121213,1,0,0,52.0,2,20.0,14.0,0,2024
15.0,14.0,0,0,1,0,1.0,2.0,True,0.22727272727272727,1,0,0,51.0,2,20.0,1.0,1,2024
18.0,17.0,0,0,0,1,20.0,2.0,True,0.5151515151515151,0,1,0,32.0,2,20.0,20.0,1,2024
19.0,18.0,0,0,0,1,1.0,3.0,True,0.5303030303030303,0,1,0,31.0,2,20.0,1.0,1,2024
3.0,2.0,0,1,0,0,22.0,2.0,True,0.30985915492957744,1,0,0,49.0,3,18.0,22.0,1,2024
3.0,2.0,0,1,0,0,1.0,2.0,True,0.323943661971831,1,0,0,48.0,3,18.0,1.0,1,2024
3.0,2.0,0,1,0,0,24.0,2.0,True,0.647887323943662,0,1,0,25.0,3,18.0,24.0,1,2024
4.0,3.0,0,0,0,0,1.0,3.0,True,0.6619718309859155,0,1,0,24.0,3,18.0,1.0,1,2024
1.0,0.0,1,1,0,0,25.0,2.0,True,0.352112676056338,0,1,0,46.0,3,18.0,25.0,1,2024
2.0,1.0,0,1,0,0,1.0,3.0,False,0.36619718309859156,0,1,0,45.0,3,18.0,1.0,1,2024
3.0,2.0,0,1,0,0,26.0,3.0,False,0.7183098591549296,0,0,1,20.0,3,18.0,26.0,1,2024
4.0,3.0,0,0,0,0,1.0,2.0,True,0.7323943661971831,0,0,1,19.0,3,18.0,1.0,1,2024
4.0,3.0,0,0,0,0,22.0,2.0,True,0.30985915492957744,1,0,0,49.0,3,18.0,22.0,1,2024
4.0,3.0,0,0,0,0,1.0,3.0,True,0.323943661971831,1,0,0,48.0,3,18.0,1.0,1,2024
3.0,2.0,0,1,0,0,25.0,3.0,True,0.6619718309859155,0,1,0,24.0,3,18.0,25.0,1,2024
5.0,4.0,0,0,0,0,1.0,2.0,True,0.676056338028169,0,0,1,23.0,3,18.0,1.0,1,2024
5.0,4.0,0,0,0,0,21.0,2.0,True,0.29577464788732394,1,0,0,50.0,3,18.0,21.0,1,2024
6.0,5.0,0,0,1,0,1.0,3.0,True,0.30985915492957744,1,0,0,49.0,3,18.0,1.0,1,2024
3.0,2.0,0,1,0,0,32.0,3.0,True,0.7464788732394366,0,0,1,18.0,3,18.0,32.0,1,2024
4.0,3.0,0,0,0,0,1.0,2.0,True,0.7605633802816901,0,0,1,17.0,3,18.0,1.0,0,2024
1.0,0.0,1,1,0,0,23.0,2.0,True,0.323943661971831,1,0,0,48.0,3,18.0,23.0,1,2024
1.0,0.0,1,1,0,0,1.0,3.0,True,0.3380281690140845,0,1,0,47.0,3,18.0,1.0,1,2024
1.0,0.0,1,1,0,0,28.0,3.0,True,0.7183098591549296,0,0,1,20.0,3,18.0,28.0,1,2024
1.0,0.0,1,1,0,0,4.0,2.0,False,0.7323943661971831,0,0,1,19.0,3,18.0,4.0,1,2024
1.0,0.0,1,1,0,0,16.0,2.0,False,0.9014084507042254,0,0,1,7.0,3,18.0,16.0,0,2024
8.0,7.0,0,0,1,0,11.0,2.0,True,0.15492957746478872,1,0,0,60.0,3,18.0,11.0,0,2024
10.0,9.0,0,0,1,0,1.0,3.0,True,0.16901408450704225,1,0,0,59.0,3,18.0,1.0,0,2024
8.0,7.0,0,0,1,0,28.0,3.0,True,0.5492957746478874,0,1,0,32.0,3,18.0,28.0,1,2024
8.0,7.0,0,0,1,0,1.0,3.0,True,0.5633802816901409,0,1,0,31.0,3,18.0,1.0,1,2024
7.0,6.0,0,0,1,0,21.0,2.0,True,0.29577464788732394,1,0,0,50.0,3,18.0,21.0,1,2024
7.0,6.0,0,0,1,0,1.0,3.0,True,0.30985915492957744,1,0,0,49.0,3,18.0,1.0,1,2024
7.0,6.0,0,0,1,0,30.0,3.0,True,0.7183098591549296,0,0,1,20.0,3,18.0,30.0,1,2024
7.0,6.0,0,0,1,0,6.0,2.0,False,0.7323943661971831,0,0,1,19.0,3,18.0,6.0,1,2024
10.0,9.0,0,0,1,0,10.0,2.0,True,0.14084507042253522,1,0,0,61.0,3,18.0,10.0,0,2024
12.0,11.0,0,0,1,0,1.0,3.0,True,0.15492957746478872,1,0,0,60.0,3,18.0,1.0,0,2024
9.0,8.0,0,0,1,0,28.0,3.0,True,0.5352112676056338,0,1,0,33.0,3,18.0,28.0,1,2024
10.0,9.0,0,0,1,0,1.0,3.0,True,0.5492957746478874,0,1,0,32.0,3,18.0,1.0,1,2024
12.0,11.0,0,0,1,0,10.0,2.0,True,0.14084507042253522,1,0,0,61.0,3,18.0,10.0,0,2024
14.0,13.0,0,0,1,0,1.0,3.0,False,0.15492957746478872,1,0,0,60.0,3,18.0,1.0,0,2024
10.0,9.0,0,0,1,0,27.0,3.0,False,0.5211267605633803,0,1,0,34.0,3,18.0,27.0,1,2024
12.0,11.0,0,0,1,0,1.0,3.0,True,0.5352112676056338,0,1,0,33.0,3,18.0,1.0,1,2024
8.0,7.0,0,0,1,0,20.0,2.0,True,0.28169014084507044,1,0,0,51.0,3,18.0,20.0,1,2024
8.0,7.0,0,0,1,0,1.0,3.0,True,0.29577464788732394,1,0,0,50.0,3,18.0,1.0,1,2024
8.0,7.0,0,0,1,0,22.0,3.0,True,0.5915492957746479,0,1,0,29.0,3,18.0,22.0,1,2024
10.0,9.0,0,0,1,0,1.0,2.0,True,0.6056338028169014,0,1,0,28.0,3,18.0,1.0,1,2024
18.0,17.0,0,0,0,1,1.0,3.0,True,0.028169014084507043,1,0,0,69.0,3,18.0,1.0,0,2024
19.0,18.0,0,0,0,1,15.0,3.0,True,0.22535211267605634,1,0,0,55.0,3,18.0,15.0,1,2024
19.0,18.0,0,0,0,1,1.0,2.0,True,0.23943661971830985,1,0,0,54.0,3,18.0,1.0,1,2024
18.0,17.0,0,0,0,1,17.0,2.0,True,0.4647887323943662,0,1,0,38.0,3,18.0,17.0,1,2024
18.0,17.0,0,0,0,1,2.0,2.0,False,0.4788732394366197,0,1,0,37.0,3,18.0,2.0,1,2024
12.0,11.0,0,0,1,0,19.0,2.0,False,0.7183098591549296,0,0,1,20.0,3,18.0,19.0,1,2024
13.0,12.0,0,0,1,0,7.0,2.0,False,0.7323943661971831,0,0,1,19.0,3,18.0,7.0,1,2024
8.0,7.0,0,0,1,0,19.0,2.0,True,0.2676056338028169,1,0,0,52.0,3,18.0,19.0,1,2024
9.0,8.0,0,0,1,0,1.0,3.0,True,0.28169014084507044,1,0,0,51.0,3,18.0,1.0,1,2024
8.0,7.0,0,0,1,0,24.0,3.0,True,0.6056338028169014,0,1,0,28.0,3,18.0,24.0,1,2024
9.0,8.0,0,0,1,0,1.0,2.0,True,0.6197183098591549,0,1,0,27.0,3,18.0,1.0,1,2024
11.0,10.0,0,0,1,0,21.0,2.0,False,0.28169014084507044,1,0,0,51.0,3,18.0,21.0,1,2024
11.0,10.0,0,0,1,0,1.0,2.0,False,0.29577464788732394,1,0,0,50.0,3,18.0,1.0,1,2024
11.0,10.0,0,0,1,0,23.0,2.0,False,0.6056338028169014,0,1,0,28.0,3,18.0,23.0,1,2024
11.0,10.0,0,0,1,0,2.0,3.0,False,0.6197183098591549,0,1,0,27.0,3,18.0,2.0,1,2024
9.0,8.0,0,0,1,0,21.0,2.0,True,0.29577464788732394,1,0,0,50.0,3,18.0,21.0,1,2024
8.0,7.0,0,0,1,0,1.0,3.0,False,0.30985915492957744,1,0,0,49.0,3,18.0,1.0,1,2024
8.0,7.0,0,0,1,0,23.0,3.0,False,0.6197183098591549,0,1,0,27.0,3,18.0,23.0,1,2024
8.0,7.0,0,0,1,0,1.0,3.0,True,0.6338028169014085,0,1,0,26.0,3,18.0,1.0,1,2024
12.0,11.0,0,0,1,0,12.0,2.0,True,0.16901408450704225,1,0,0,59.0,3,18.0,12.0,0,2024
12.0,11.0,0,0,1,0,1.0,3.0,True,0.18309859154929578,1,0,0,58.0,3,18.0,1.0,0,2024
13.0,12.0,0,0,1,0,27.0,3.0,True,0.5492957746478874,0,1,0,32.0,3,18.0,27.0,1,2024
14.0,13.0,0,0,1,0,1.0,3.0,True,0.5633802816901409,0,1,0,31.0,3,18.0,1.0,1,2024
12.0,11.0,0,0,1,0,19.0,2.0,True,0.2676056338028169,1,0,0,52.0,3,18.0,19.0,1,2024
13.0,12.0,0,0,1,0,1.0,3.0,True,0.28169014084507044,1,0,0,51.0,3,18.0,1.0,1,2024
12.0,11.0,0,0,1,0,23.0,3.0,True,0.5915492957746479,0,1,0,29.0,3,18.0,23.0,1,2024
14.0,13.0,0,0,1,0,1.0,3.0,True,0.6056338028169014,0,1,0,28.0,3,18.0,1.0,1,2024
18.0,17.0,0,0,0,1,28.0,3.0,True,0.39436619718309857,0,1,0,43.0,3,18.0,28.0,1,2024
19.0,18.0,0,0,0,1,1.0,2.0,True,0.4084507042253521,0,1,0,42.0,3,18.0,1.0,1,2024
19.0,18.0,0,0,0,1,23.0,2.0,True,0.7183098591549296,0,0,1,20.0,3,18.0,23.0,1,2024
19.0,18.0,0,0,0,1,1.0,3.0,True,0.7323943661971831,0,0,1,19.0,3,18.0,1.0,1,2024
13.0,12.0,0,0,1,0,14.0,2.0,False,0.15492957746478872,1,0,0,60.0,3,18.0,14.0,0,2024
14.0,13.0,0,0,1,0,2.0,2.0,False,0.16901408450704225,1,0,0,59.0,3,18.0,2.0,0,2024
11.0,10.0,0,0,1,0,25.0,2.0,False,0.49295774647887325,0,1,0,36.0,3,18.0,25.0,1,2024
16.0,15.0,0,0,0,1,2.0,3.0,False,0.5070422535211268,0,1,0,35.0,3,18.0,2.0,1,2024
20.0,19.0,0,0,0,1,7.0,2.0,False,0.028169014084507043,1,0,0,69.0,3,18.0,7.0,0,2024
20.0,19.0,0,0,0,1,25.0,2.0,False,0.28169014084507044,1,0,0,51.0,3,18.0,25.0,1,2024
20.0,19.0,0,0,0,1,1.0,3.0,True,0.29577464788732394,1,0,0,50.0,3,18.0,1.0,1,2024
20.0,19.0,0,0,0,1,29.0,3.0,True,0.6901408450704225,0,0,1,22.0,3,18.0,29.0,1,2024
20.0,19.0,0,0,0,1,2.0,2.0,False,0.704225352112676,0,0,1,21.0,3,18.0,2.0,1,2024
2.0,1.0,0,1,0,0,23.0,2.0,True,0.323943661971831,1,0,0,48.0,3,18.0,23.0,1,2024
2.0,1.0,0,1,0,0,1.0,3.0,False,0.3380281690140845,0,1,0,47.0,3,18.0,1.0,1,2024
2.0,1.0,0,1,0,0,28.0,3.0,False,0.7183098591549296,0,0,1,20.0,3,18.0,28.0,1,2024
2.0,1.0,0,1,0,0,1.0,2.0,True,0.7323943661971831,0,0,1,19.0,3,18.0,1.0,1,2024
3.0,2.0,0,1,0,0,27.0,2.0,True,0.5192307692307693,0,1,0,25.0,3,18.0,27.0,1,2024
2.0,1.0,0,1,0,0,1.0,2.0,True,0.5384615384615384,0,1,0,24.0,3,18.0,1.0,1,2024
2.0,1.0,0,1,0,0,11.0,2.0,True,0.7307692307692307,0,0,1,14.0,3,18.0,11.0,1,2024
2.0,1.0,0,1,0,0,2.0,1.0,False,0.75,0,0,1,13.0,3,18.0,2.0,1,2024
5.0,4.0,0,0,0,0,26.0,2.0,True,0.5,0,1,0,26.0,3,18.0,26.0,1,2024
5.0,4.0,0,0,0,0,1.0,2.0,True,0.5192307692307693,0,1,0,25.0,3,18.0,1.0,1,2024
3.0,2.0,0,1,0,0,12.0,2.0,True,0.7307692307692307,0,0,1,14.0,3,18.0,12.0,1,2024
3.0,2.0,0,1,0,0,1.0,3.0,True,0.75,0,0,1,13.0,3,18.0,1.0,1,2024
1.0,0.0,1,1,0,0,27.0,2.0,True,0.5192307692307693,0,1,0,25.0,3,18.0,27.0,1,2024
1.0,0.0,1,1,0,0,1.0,2.0,True,0.5384615384615384,0,1,0,24.0,3,18.0,1.0,1,2024
1.0,0.0,1,1,0,0,12.0,2.0,True,0.75,0,0,1,13.0,3,18.0,12.0,1,2024
1.0,0.0,1,1,0,0,3.0,1.0,False,0.7692307692307693,0,0,1,12.0,3,18.0,3.0,0,2024
3.0,2.0,0,1,0,0,28.0,2.0,True,0.5384615384615384,0,1,0,24.0,3,18.0,28.0,1,2024
